cc,centro_trabajo,fecha_inicio,fecha_termino,edad,sexo,nivel
9850,Cij Tlaquepaque,18/04/2022,28/03/2023,24,M,superior
9850,Cij Tlaquepaque,16/08/2021,16/08/2022,22,M,media superior
9850,Cij Tlaquepaque,21/06/2021,28/04/2022,23,M,media superior
9850,Cij Tlaquepaque,16/05/2022,26/09/2022,18,M,media superior
9850,Cij Tlaquepaque,18/10/2021,24/03/2022,21,M,superior
9850,Cij Tlaquepaque,07/11/2022,23/11/2022,23,M,superior
9850,Cij Tlaquepaque,21/06/2021,23/06/2021,24,M,media superior
9850,Cij Tlaquepaque,02/08/2021,03/08/2021,25,M,superior
9850,Cij Tlaquepaque,18/04/2022,11/05/2022,19,M,superior
9850,Cij Tlaquepaque,21/06/2021,23/06/2021,24,M,superior
9850,Cij Tlaquepaque,06/09/2021,07/09/2021,23,M,superior
9850,Cij Tlaquepaque,03/03/2025,,22,M,superior
9032,Cij Tlaxcala,06/11/2023,06/11/2024,26,M,superior
9032,Cij Tlaxcala,06/11/2023,06/11/2024,22,M,superior
9032,Cij Tlaxcala,02/01/2024,02/01/2025,22,M,superior
9032,Cij Tlaxcala,02/01/2024,02/12/2024,23,M,superior
9032,Cij Tlaxcala,02/05/2023,02/05/2024,25,M,superior
9032,Cij Tlaxcala,02/05/2023,02/05/2024,23,H,media superior
9032,Cij Tlaxcala,02/05/2023,02/03/2024,23,M,superior
9032,Cij Tlaxcala,02/05/2023,02/05/2024,28,M,superior
9032,Cij Tlaxcala,07/11/2022,07/11/2023,24,H,superior
9032,Cij Tlaxcala,19/07/2021,19/12/2021,24,M,superior
9032,Cij Tlaxcala,17/01/2022,17/12/2022,25,H,superior
9032,Cij Tlaxcala,19/07/2021,19/07/2022,25,M,superior
9032,Cij Tlaxcala,21/06/2021,21/06/2022,23,M,superior
9032,Cij Tlaxcala,19/07/2021,19/04/2022,23,M,superior
9032,Cij Tlaxcala,06/12/2021,06/12/2022,25,M,superior
9032,Cij Tlaxcala,21/06/2021,21/06/2022,20,M,media superior
9032,Cij Tlaxcala,02/05/2022,02/05/2023,24,M,media superior
9032,Cij Tlaxcala,21/06/2021,21/06/2022,30,M,superior
9032,Cij Tlaxcala,18/04/2022,17/11/2022,23,M,media superior
9032,Cij Tlaxcala,21/06/2021,16/11/2021,21,M,media superior
9032,Cij Tlaxcala,06/11/2023,29/04/2024,25,M,superior
9032,Cij Tlaxcala,02/01/2024,01/04/2024,19,H,media superior
9032,Cij Tlaxcala,02/01/2023,11/09/2023,28,M,media superior
9032,Cij Tlaxcala,02/01/2023,09/01/2023,25,H,superior
9032,Cij Tlaxcala,02/05/2023,26/07/2023,24,M,superior
9032,Cij Tlaxcala,06/11/2023,07/11/2023,22,M,superior
9032,Cij Tlaxcala,18/04/2022,29/08/2022,19,H,media superior
9032,Cij Tlaxcala,02/01/2023,19/04/2023,23,M,superior
9032,Cij Tlaxcala,19/07/2021,19/07/2022,25,M,media superior
9032,Cij Tlaxcala,02/01/2023,04/01/2023,23,M,superior
9032,Cij Tlaxcala,02/01/2023,14/03/2023,29,H,superior
9032,Cij Tlaxcala,06/11/2023,08/11/2023,23,M,superior
9052,Cij Toluca,06/02/2024,06/12/2024,23,M,media superior
9052,Cij Toluca,06/11/2023,06/11/2024,27,M,superior
9052,Cij Toluca,02/01/2024,02/01/2025,24,M,superior
9052,Cij Toluca,06/11/2023,06/11/2024,24,H,superior
9052,Cij Toluca,02/01/2024,02/01/2025,18,M,media superior
9052,Cij Toluca,02/01/2024,02/01/2025,26,H,superior
9052,Cij Toluca,06/02/2024,06/04/2024,29,M,superior
9052,Cij Toluca,05/12/2022,05/12/2023,23,M,superior
9052,Cij Toluca,05/12/2022,05/12/2023,22,M,superior
9052,Cij Toluca,21/06/2021,21/06/2022,28,M,superior
9052,Cij Toluca,06/11/2023,06/02/2024,21,M,superior
9052,Cij Toluca,21/06/2021,21/06/2022,20,M,superior
9052,Cij Toluca,07/11/2022,07/11/2023,25,M,superior
9052,Cij Toluca,21/06/2021,21/06/2022,26,M,superior
9052,Cij Toluca,17/01/2022,17/01/2023,24,M,superior
9052,Cij Toluca,07/11/2022,07/11/2023,23,H,superior
9052,Cij Toluca,07/11/2022,07/11/2023,20,M,media superior
9052,Cij Toluca,07/11/2022,07/11/2023,25,M,superior
9052,Cij Toluca,07/11/2022,07/11/2023,23,M,superior
9052,Cij Toluca,01/11/2021,01/08/2022,26,H,superior
9052,Cij Toluca,08/02/2022,08/02/2023,26,H,media superior
9052,Cij Toluca,07/11/2022,07/08/2023,24,M,media superior
9052,Cij Toluca,20/09/2021,20/09/2022,25,M,superior
9052,Cij Toluca,18/04/2022,18/03/2023,23,H,superior
9052,Cij Toluca,21/06/2021,02/07/2021,24,M,superior
9052,Cij Toluca,19/07/2021,19/10/2021,26,M,superior
9052,Cij Toluca,18/04/2022,13/06/2022,25,H,superior
9052,Cij Toluca,02/01/2024,02/12/2024,22,M,superior
9052,Cij Toluca,02/01/2024,17/07/2024,20,M,superior
9052,Cij Toluca,06/02/2024,02/12/2024,23,H,superior
9052,Cij Toluca,06/02/2024,05/09/2024,20,M,media superior
9052,Cij Toluca,20/09/2021,24/08/2022,22,M,superior
9052,Cij Toluca,18/04/2022,24/08/2022,25,H,superior
9052,Cij Toluca,06/11/2023,12/11/2023,21,M,superior
9052,Cij Toluca,16/08/2021,18/08/2021,28,M,superior
9052,Cij Toluca,07/11/2022,27/10/2023,23,M,superior
9052,Cij Toluca,08/02/2022,09/09/2022,23,H,superior
9052,Cij Toluca,21/06/2021,21/01/2022,26,M,superior
9052,Cij Toluca,07/11/2022,08/11/2022,23,M,superior
9062,Cij Toluca,03/03/2025,,26,M,superior
9062,Cij Toluca,03/03/2025,,25,H,superior
9734,Cij Torreón Oriente,06/11/2023,06/11/2024,26,M,superior
9734,Cij Torreón Oriente,06/11/2023,06/11/2024,21,M,superior
9734,Cij Torreón Oriente,06/11/2023,06/11/2024,21,M,superior
9734,Cij Torreón Oriente,06/11/2023,06/11/2024,23,M,superior
9734,Cij Torreón Oriente,06/11/2023,06/11/2024,22,H,superior
9734,Cij Torreón Oriente,02/01/2023,02/01/2024,20,M,superior
9734,Cij Torreón Oriente,16/05/2022,16/05/2023,24,H,superior
9734,Cij Torreón Oriente,21/06/2021,21/06/2022,23,M,superior
9734,Cij Torreón Oriente,05/07/2021,05/07/2022,24,H,superior
9734,Cij Torreón Oriente,17/01/2022,17/01/2023,28,H,superior
9734,Cij Torreón Oriente,02/01/2023,02/01/2024,21,H,superior
9734,Cij Torreón Oriente,06/09/2021,06/09/2022,23,M,superior
9734,Cij Torreón Oriente,02/01/2023,02/01/2024,27,M,superior
9734,Cij Torreón Oriente,02/08/2021,15/11/2021,26,M,superior
9734,Cij Torreón Oriente,06/06/2022,02/02/2023,24,H,superior
9734,Cij Torreón Oriente,21/06/2021,14/02/2022,24,M,superior
9734,Cij Torreón Oriente,21/06/2021,17/11/2021,23,H,superior
9734,Cij Torreón Oriente,02/01/2023,03/01/2023,28,M,superior
9734,Cij Torreón Oriente,18/04/2022,01/05/2022,26,M,superior
9734,Cij Torreón Oriente,03/01/2022,16/05/2022,27,M,media superior
9734,Cij Torreón Oriente,06/11/2023,09/08/2024,21,M,superior
9734,Cij Torreón Oriente,06/12/2021,24/07/2022,21,M,superior
9734,Cij Torreón Oriente,02/01/2023,30/03/2023,23,H,superior
9734,Cij Torreón Oriente,21/06/2021,24/08/2021,22,M,superior
9734,Cij Torreón Oriente,05/07/2021,12/07/2021,20,H,superior
9734,Cij Torreón Oriente,21/06/2021,24/08/2021,27,M,superior
9734,Cij Torreón Oriente,16/05/2022,16/05/2022,24,H,superior
9734,Cij Torreón Oriente,06/09/2021,19/07/2022,21,M,superior
9734,Cij Torreón Oriente,21/06/2021,21/10/2021,21,M,superior
9734,Cij Torreón Oriente,06/11/2023,04/12/2023,21,M,superior
9734,Cij Torreón Oriente,06/06/2022,23/11/2022,22,M,superior
9734,Cij Torreón Oriente,03/03/2025,,22,M,superior
9011,Cij Tula,17/01/2022,17/10/2022,21,M,superior
9011,Cij Tula,21/06/2021,21/06/2022,24,M,superior
9011,Cij Tula,21/06/2021,21/06/2022,25,M,superior
9011,Cij Tula,04/07/2022,04/07/2023,24,M,superior
9011,Cij Tula,04/10/2021,04/10/2022,24,M,superior
9011,Cij Tula,08/02/2022,08/02/2023,24,M,superior
9011,Cij Tula,05/07/2021,05/07/2022,24,M,superior
9011,Cij Tula,18/04/2022,18/11/2022,29,M,superior
9011,Cij Tula,19/07/2021,04/03/2022,23,M,media superior
9011,Cij Tula,18/04/2022,21/04/2022,18,H,superior
9011,Cij Tula,21/06/2021,15/02/2022,25,H,superior
9011,Cij Tula,04/07/2022,05/07/2022,21,M,superior
9011,Cij Tula,17/01/2022,27/01/2022,26,M,superior
9011,Cij Tula,21/06/2021,23/06/2021,23,H,superior
9011,Cij Tula,19/07/2021,10/06/2022,28,M,superior
9012,Cij Tulancingo,06/11/2023,06/11/2024,24,M,superior
9012,Cij Tulancingo,02/01/2024,02/01/2025,23,M,superior
9012,Cij Tulancingo,06/11/2023,06/11/2024,24,M,superior
9012,Cij Tulancingo,02/05/2023,02/05/2024,25,M,superior
9012,Cij Tulancingo,02/05/2023,04/09/2023,19,H,superior
9012,Cij Tulancingo,17/01/2022,17/01/2023,26,H,superior
9012,Cij Tulancingo,17/01/2022,17/01/2023,24,H,superior
9012,Cij Tulancingo,02/01/2023,02/01/2024,24,H,superior
9012,Cij Tulancingo,16/08/2021,16/08/2022,19,M,media superior
9012,Cij Tulancingo,17/01/2022,17/01/2023,25,M,superior
9012,Cij Tulancingo,02/01/2023,02/01/2024,27,H,superior
9012,Cij Tulancingo,21/06/2021,21/06/2022,23,M,superior
9012,Cij Tulancingo,21/06/2021,21/06/2022,29,H,superior
9012,Cij Tulancingo,21/06/2021,13/07/2021,26,H,superior
9012,Cij Tulancingo,06/11/2023,12/08/2024,19,H,superior
9012,Cij Tulancingo,04/07/2022,13/09/2022,21,M,superior
9012,Cij Tulancingo,21/06/2021,16/02/2022,28,M,superior
9012,Cij Tulancingo,02/01/2023,02/02/2023,24,H,superior
9012,Cij Tulancingo,21/06/2021,22/06/2021,28,H,superior
9012,Cij Tulancingo,02/05/2023,02/05/2023,24,M,superior
9012,Cij Tulancingo,19/07/2021,04/01/2022,29,M,superior
9012,Cij Tulancingo,05/07/2021,16/08/2021,29,H,superior
9012,Cij Tulancingo,06/09/2021,01/06/2022,24,M,superior
9012,Cij Tulancingo,02/05/2023,30/08/2023,25,H,media superior
9012,Cij Tulancingo,02/05/2023,02/08/2023,24,M,superior
9160,Cij Tuxtla Gutierrez,02/05/2023,02/05/2024,26,H,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,21/06/2022,24,M,superior
9160,Cij Tuxtla Gutierrez,06/12/2021,06/09/2022,24,H,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,04/09/2023,25,M,media superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/01/2024,21,M,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/01/2024,30,H,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,21/06/2022,25,M,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/01/2024,18,H,superior
9160,Cij Tuxtla Gutierrez,16/08/2021,16/07/2022,22,H,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/07/2023,20,H,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,21/06/2022,23,H,superior
9160,Cij Tuxtla Gutierrez,01/11/2021,01/11/2022,26,H,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/11/2023,23,M,media superior
9160,Cij Tuxtla Gutierrez,21/06/2021,21/06/2022,23,M,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/01/2024,23,M,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,02/01/2024,28,M,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,29/09/2021,26,H,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,03/01/2023,20,H,media superior
9160,Cij Tuxtla Gutierrez,06/11/2023,19/07/2024,26,H,superior
9160,Cij Tuxtla Gutierrez,02/01/2023,06/01/2023,23,H,media superior
9160,Cij Tuxtla Gutierrez,19/07/2021,26/04/2022,21,M,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,26/04/2022,29,M,media superior
9160,Cij Tuxtla Gutierrez,01/11/2021,16/05/2022,24,M,superior
9160,Cij Tuxtla Gutierrez,02/05/2022,08/11/2022,23,H,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,23/06/2021,24,M,media superior
9160,Cij Tuxtla Gutierrez,21/06/2021,23/06/2021,23,M,superior
9160,Cij Tuxtla Gutierrez,06/11/2023,09/11/2023,29,M,superior
9160,Cij Tuxtla Gutierrez,21/06/2021,23/06/2021,21,M,superior
9360,Cij Venustiano Carranza,06/11/2023,06/11/2024,25,H,superior
9360,Cij Venustiano Carranza,06/11/2023,06/11/2024,22,H,superior
9360,Cij Venustiano Carranza,06/11/2023,06/08/2024,19,M,superior
9360,Cij Venustiano Carranza,02/05/2023,02/04/2023,23,M,superior
9360,Cij Venustiano Carranza,02/05/2023,02/05/2024,23,M,superior
9360,Cij Venustiano Carranza,02/05/2023,02/05/2024,25,H,superior
9360,Cij Venustiano Carranza,05/12/2022,05/10/2023,25,M,superior
9360,Cij Venustiano Carranza,08/02/2022,08/02/2023,23,M,superior
9360,Cij Venustiano Carranza,02/01/2023,02/01/2024,27,M,superior
9360,Cij Venustiano Carranza,02/01/2023,03/10/2023,23,M,superior
9360,Cij Venustiano Carranza,21/06/2021,21/06/2022,28,M,superior
9360,Cij Venustiano Carranza,02/05/2022,02/04/2023,26,M,superior
9360,Cij Venustiano Carranza,21/06/2021,21/06/2022,24,M,superior
9360,Cij Venustiano Carranza,08/02/2022,08/02/2023,28,M,media superior
9360,Cij Venustiano Carranza,02/01/2023,02/11/2023,20,M,media superior
9360,Cij Venustiano Carranza,03/01/2022,03/01/2023,22,H,superior
9360,Cij Venustiano Carranza,06/06/2022,17/07/2022,21,M,superior
9360,Cij Venustiano Carranza,18/04/2022,29/01/2023,20,H,superior
9360,Cij Venustiano Carranza,17/01/2022,16/05/2022,19,M,media superior
9360,Cij Venustiano Carranza,18/04/2022,17/08/2022,27,H,superior
9360,Cij Venustiano Carranza,02/01/2024,08/07/2024,21,M,superior
9360,Cij Venustiano Carranza,06/11/2023,21/10/2024,26,M,superior
9360,Cij Venustiano Carranza,06/11/2023,09/07/2024,28,M,superior
9360,Cij Venustiano Carranza,06/02/2024,10/06/2024,29,M,media superior
9360,Cij Venustiano Carranza,06/11/2023,08/08/2024,27,M,superior
9360,Cij Venustiano Carranza,18/04/2022,18/07/2022,23,H,superior
9360,Cij Venustiano Carranza,02/05/2023,29/06/2023,26,M,superior
9360,Cij Venustiano Carranza,02/01/2023,09/08/2023,27,H,superior
9360,Cij Venustiano Carranza,21/06/2021,13/04/2022,23,M,media superior
9360,Cij Venustiano Carranza,02/01/2023,10/01/2023,19,H,superior
9360,Cij Venustiano Carranza,02/08/2021,01/07/2022,27,M,superior
9360,Cij Venustiano Carranza,02/05/2023,22/05/2023,19,H,superior
9360,Cij Venustiano Carranza,21/06/2021,23/06/2021,27,H,superior
9360,Cij Venustiano Carranza,21/06/2021,23/06/2021,23,M,superior
9360,Cij Venustiano Carranza,03/03/2025,,24,H,superior
9360,Cij Venustiano Carranza,03/03/2025,,26,M,superior
9360,Cij Venustiano Carranza,03/03/2025,,26,M,superior
9360,Cij Venustiano Carranza,03/03/2025,,23,M,superior
9360,Cij Venustiano Carranza,03/03/2025,,24,M,superior
9492,Cij Villa Victoria,06/11/2023,06/11/2024,19,M,superior
9492,Cij Villa Victoria,18/10/2021,18/10/2022,24,H,superior
9492,Cij Villa Victoria,17/01/2022,17/01/2023,22,M,superior
9492,Cij Villa Victoria,02/08/2021,02/08/2022,19,M,superior
9492,Cij Villa Victoria,17/01/2022,17/01/2023,22,H,superior
9492,Cij Villa Victoria,17/01/2022,17/12/2022,25,M,superior
9492,Cij Villa Victoria,06/11/2023,20/12/2023,23,M,superior
9492,Cij Villa Victoria,06/11/2023,20/12/2023,25,M,superior
9492,Cij Villa Victoria,06/11/2023,06/12/2023,23,M,superior
9492,Cij Villa Victoria,16/08/2021,28/09/2021,24,H,superior
9492,Cij Villa Victoria,06/11/2023,13/11/2023,23,H,media superior
9492,Cij Villa Victoria,16/08/2021,14/09/2021,20,M,superior
9492,Cij Villa Victoria,16/08/2021,28/09/2021,20,M,media superior
9492,Cij Villa Victoria,17/01/2022,22/02/2022,23,H,media superior
9492,Cij Villa Victoria,06/11/2023,29/01/2024,19,M,superior
9492,Cij Villa Victoria,06/11/2023,26/01/2024,29,M,superior
9492,Cij Villa Victoria,16/08/2021,18/08/2021,19,H,media superior
9492,Cij Villa Victoria,06/11/2023,08/11/2023,23,M,media superior
9492,Cij Villa Victoria,18/10/2021,19/10/2021,21,M,superior
9492,Cij Villa Victoria,04/07/2022,07/07/2022,23,M,superior
9492,Cij Villa Victoria,16/08/2021,18/08/2021,26,H,superior
9180,Cij Villahermosa,06/11/2023,06/11/2024,20,H,media superior
9180,Cij Villahermosa,06/11/2023,06/11/2024,25,M,superior
9180,Cij Villahermosa,06/11/2023,06/11/2024,23,M,superior
9180,Cij Villahermosa,06/11/2023,06/11/2024,29,H,superior
9180,Cij Villahermosa,06/11/2023,06/11/2024,22,H,superior
9180,Cij Villahermosa,02/05/2023,02/05/2024,21,M,superior
9180,Cij Villahermosa,17/01/2022,17/01/2023,27,M,superior
9180,Cij Villahermosa,21/06/2021,21/06/2022,26,M,superior
9180,Cij Villahermosa,21/06/2021,21/06/2022,24,M,superior
9180,Cij Villahermosa,03/01/2022,03/01/2023,26,H,superior
9180,Cij Villahermosa,21/06/2021,21/11/2021,26,M,superior
9180,Cij Villahermosa,02/05/2023,02/12/2023,23,M,superior
9180,Cij Villahermosa,19/07/2021,19/07/2022,19,M,media superior
9180,Cij Villahermosa,19/07/2021,19/07/2022,25,M,superior
9180,Cij Villahermosa,21/06/2021,21/06/2022,20,H,media superior
9180,Cij Villahermosa,18/04/2022,21/10/2022,26,M,superior
9180,Cij Villahermosa,06/11/2023,14/08/2024,26,M,superior
9180,Cij Villahermosa,06/11/2023,28/02/2024,19,M,superior
9180,Cij Villahermosa,06/11/2023,21/08/2024,22,M,superior
9180,Cij Villahermosa,18/10/2021,04/11/2021,22,M,superior
9180,Cij Villahermosa,16/08/2021,16/12/2021,23,M,media superior
9180,Cij Villahermosa,21/06/2021,28/07/2021,26,M,superior
9180,Cij Villahermosa,19/07/2021,30/09/2021,27,M,superior
9180,Cij Villahermosa,19/07/2021,19/07/2022,24,M,superior
9180,Cij Villahermosa,20/09/2021,30/06/2022,24,M,superior
9180,Cij Villahermosa,19/07/2021,20/07/2021,21,M,media superior
9180,Cij Villahermosa,17/01/2022,17/01/2022,22,M,superior
9180,Cij Villahermosa,06/02/2024,07/02/2024,25,M,media superior
9110,Cij Xalapa,06/02/2024,06/02/2025,24,M,media superior
9110,Cij Xalapa,06/02/2024,06/02/2025,25,M,superior
9110,Cij Xalapa,06/11/2023,06/11/2024,27,H,superior
9110,Cij Xalapa,02/01/2024,02/01/2025,25,H,superior
9110,Cij Xalapa,06/11/2023,06/11/2024,25,H,media superior
9110,Cij Xalapa,06/11/2023,06/11/2024,22,M,superior
9110,Cij Xalapa,02/05/2023,02/04/2024,22,H,superior
9110,Cij Xalapa,02/01/2023,02/01/2024,19,M,superior
9110,Cij Xalapa,07/11/2022,07/11/2023,28,M,superior
9110,Cij Xalapa,21/06/2021,21/06/2022,25,M,superior
9110,Cij Xalapa,18/04/2022,18/04/2023,25,M,superior
9110,Cij Xalapa,21/06/2021,21/06/2022,26,H,superior
9110,Cij Xalapa,02/01/2023,02/09/2023,28,M,superior
9110,Cij Xalapa,02/01/2023,02/06/2023,26,H,superior
9110,Cij Xalapa,02/05/2023,02/12/2023,26,H,superior
9110,Cij Xalapa,18/04/2022,18/10/2022,25,M,media superior
9110,Cij Xalapa,02/01/2023,03/10/2023,27,H,superior
9110,Cij Xalapa,16/08/2021,16/08/2022,27,M,superior
9110,Cij Xalapa,21/06/2021,21/06/2022,28,M,superior
9110,Cij Xalapa,21/06/2021,21/06/2022,26,M,superior
9110,Cij Xalapa,21/06/2021,15/04/2022,24,M,superior
9110,Cij Xalapa,06/11/2023,03/05/2024,23,H,superior
9110,Cij Xalapa,06/11/2023,01/04/2024,24,M,superior
9110,Cij Xalapa,06/11/2023,30/08/2024,26,H,media superior
9110,Cij Xalapa,16/05/2022,18/10/2022,19,M,media superior
9110,Cij Xalapa,18/04/2022,13/09/2022,25,M,superior
9110,Cij Xalapa,16/05/2022,18/10/2022,22,M,superior
9110,Cij Xalapa,02/01/2023,27/01/2023,24,M,superior
9110,Cij Xalapa,02/01/2023,01/09/2023,23,M,superior
9110,Cij Xalapa,02/01/2023,16/12/2022,27,M,superior
9110,Cij Xalapa,21/06/2021,23/06/2021,27,M,superior
9110,Cij Xalapa,21/06/2021,23/06/2021,25,M,superior
9110,Cij Xalapa,21/06/2021,23/06/2021,27,H,superior
9441,Cij Xochimilco,06/02/2024,06/02/2025,22,M,media superior
9441,Cij Xochimilco,06/02/2024,06/02/2025,25,H,superior
9441,Cij Xochimilco,02/01/2024,02/01/2025,25,H,superior
9441,Cij Xochimilco,06/11/2023,06/09/2024,22,H,media superior
9441,Cij Xochimilco,06/11/2023,06/04/2024,28,M,superior
9441,Cij Xochimilco,02/05/2023,02/05/2024,19,H,superior
9441,Cij Xochimilco,02/05/2023,02/05/2024,26,M,superior
9441,Cij Xochimilco,06/11/2023,06/08/2024,24,M,superior
9441,Cij Xochimilco,18/04/2022,18/04/2023,26,M,superior
9441,Cij Xochimilco,02/01/2023,02/08/2023,20,M,superior
9441,Cij Xochimilco,16/05/2022,16/05/2023,29,M,superior
9441,Cij Xochimilco,16/05/2022,16/05/2023,26,H,superior
9441,Cij Xochimilco,21/06/2021,21/06/2022,28,M,superior
9441,Cij Xochimilco,02/05/2022,02/05/2023,26,M,superior
9441,Cij Xochimilco,02/05/2022,02/02/2023,22,M,superior
9441,Cij Xochimilco,02/05/2022,02/05/2023,25,M,superior
9441,Cij Xochimilco,06/11/2023,07/11/2023,21,H,superior
9441,Cij Xochimilco,04/07/2022,15/08/2022,19,H,media superior
9441,Cij Xochimilco,18/04/2022,16/05/2022,24,M,superior
9441,Cij Xochimilco,21/06/2021,15/01/2022,26,H,superior
9441,Cij Xochimilco,18/04/2022,18/10/2022,22,M,superior
9441,Cij Xochimilco,06/11/2023,19/03/2024,23,M,superior
9441,Cij Xochimilco,06/11/2023,08/08/2024,18,M,superior
9441,Cij Xochimilco,02/01/2023,12/09/2023,24,H,superior
9441,Cij Xochimilco,06/11/2023,13/11/2023,26,M,media superior
9441,Cij Xochimilco,06/11/2023,13/11/2023,29,M,superior
9441,Cij Xochimilco,08/02/2022,15/08/2022,26,H,superior
9441,Cij Xochimilco,02/01/2023,14/03/2023,23,H,media superior
9441,Cij Xochimilco,02/01/2024,09/01/2024,24,H,superior
9441,Cij Xochimilco,18/04/2022,26/04/2022,22,M,superior
9441,Cij Xochimilco,02/05/2023,31/07/2023,23,M,superior
9441,Cij Xochimilco,21/06/2021,23/06/2021,23,H,superior
9441,Cij Xochimilco,03/03/2025,,29,M,media superior
9441,Cij Xochimilco,03/03/2025,,21,M,superior
9441,Cij Xochimilco,03/03/2025,,26,H,superior
9441,Cij Xochimilco,03/03/2025,,27,H,superior
9441,Cij Xochimilco,03/03/2025,,25,M,superior
9441,Cij Xochimilco,03/03/2025,,24,M,superior
9931,Cij Yucatán,02/01/2024,02/01/2025,24,M,media superior
9931,Cij Yucatán,02/01/2024,02/01/2025,23,M,superior
9931,Cij Yucatán,18/10/2021,18/08/2022,25,M,superior
9931,Cij Yucatán,21/06/2021,21/06/2022,27,M,superior
9931,Cij Yucatán,21/06/2021,21/06/2022,24,M,superior
9931,Cij Yucatán,08/02/2022,08/11/2022,22,H,superior
9931,Cij Yucatán,18/04/2022,18/04/2023,28,M,superior
9931,Cij Yucatán,02/08/2021,02/08/2022,24,M,superior
9931,Cij Yucatán,08/02/2022,08/02/2023,26,H,media superior
9931,Cij Yucatán,21/06/2021,21/05/2022,22,M,superior
9931,Cij Yucatán,18/04/2022,18/03/2023,26,M,superior
9931,Cij Yucatán,19/07/2021,24/01/2022,24,M,superior
9931,Cij Yucatán,02/01/2024,17/01/2024,18,M,media superior
9931,Cij Yucatán,18/04/2022,09/02/2023,22,M,superior
9931,Cij Yucatán,02/05/2023,04/10/2023,26,H,superior
9931,Cij Yucatán,21/06/2021,23/06/2021,29,M,superior
9890,Cij Zacatecas,06/11/2023,06/11/2024,23,H,superior
9890,Cij Zacatecas,02/01/2024,02/01/2025,29,M,superior
9890,Cij Zacatecas,02/01/2024,02/01/2025,29,H,superior
9890,Cij Zacatecas,06/11/2023,06/11/2024,25,M,superior
9890,Cij Zacatecas,02/05/2023,02/05/2024,25,M,superior
9890,Cij Zacatecas,02/05/2023,02/05/2024,25,M,superior
9890,Cij Zacatecas,02/05/2023,02/05/2024,24,H,superior
9890,Cij Zacatecas,02/05/2023,02/05/2024,24,M,superior
9890,Cij Zacatecas,07/11/2022,07/11/2023,28,M,superior
9890,Cij Zacatecas,01/11/2021,01/11/2022,24,H,superior
9890,Cij Zacatecas,19/07/2021,19/07/2022,23,M,superior
9890,Cij Zacatecas,16/08/2021,16/08/2022,25,M,superior
9890,Cij Zacatecas,19/07/2021,19/07/2022,22,M,superior
9890,Cij Zacatecas,04/07/2022,04/07/2023,26,H,superior
9890,Cij Zacatecas,16/05/2022,16/10/2022,24,M,superior
9890,Cij Zacatecas,06/09/2021,06/05/2022,26,M,superior
9890,Cij Zacatecas,16/05/2022,16/02/2023,24,M,superior
9890,Cij Zacatecas,21/06/2021,15/10/2021,24,H,superior
9890,Cij Zacatecas,17/01/2022,18/08/2022,20,H,media superior
9890,Cij Zacatecas,02/01/2023,07/03/2023,23,M,superior
9890,Cij Zacatecas,02/08/2021,16/11/2021,30,M,superior
9890,Cij Zacatecas,08/02/2022,13/04/2022,29,H,media superior
9890,Cij Zacatecas,06/11/2023,09/10/2024,25,H,media superior
9890,Cij Zacatecas,02/01/2023,03/08/2023,25,M,superior
9890,Cij Zacatecas,21/06/2021,21/09/2021,28,H,superior
9890,Cij Zacatecas,19/07/2021,24/08/2021,23,H,media superior
9890,Cij Zacatecas,18/04/2022,21/04/2022,20,M,superior
9890,Cij Zacatecas,16/05/2022,20/10/2022,22,M,superior
9890,Cij Zacatecas,04/10/2021,16/06/2022,26,M,superior
9890,Cij Zacatecas,19/07/2021,05/01/2022,21,M,superior
9890,Cij Zacatecas,07/11/2022,01/12/2022,26,M,superior
9890,Cij Zacatecas,19/07/2021,20/07/2021,25,H,superior
9890,Cij Zacatecas,07/11/2022,31/08/2022,23,M,superior
9890,Cij Zacatecas,17/01/2022,08/11/2022,24,M,superior
9892,Cij Zamora,06/11/2023,06/11/2024,25,M,superior
9892,Cij Zamora,06/11/2023,06/11/2024,19,M,superior
9892,Cij Zamora,06/11/2023,06/11/2024,27,M,superior
9892,Cij Zamora,06/11/2023,06/11/2024,22,M,superior
9892,Cij Zamora,06/11/2023,06/11/2024,19,M,superior
9892,Cij Zamora,05/12/2022,05/12/2023,23,H,superior
9892,Cij Zamora,05/12/2022,05/12/2023,21,M,superior
9892,Cij Zamora,16/05/2022,16/05/2023,27,H,superior
9892,Cij Zamora,16/08/2021,16/08/2022,20,M,superior
9892,Cij Zamora,04/10/2021,04/10/2022,20,H,superior
